kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data,flag
HV24033,64.0,I,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
PEK7543,1.0,C,,,,,,Jasa Kegiatan Lainnya,1.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ADIG847,38.0,G,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AMOP758,41.0,L,M,,D,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,3057.558711,1380.862929,0.0,0.0,0.0,0.0,0.0,10630.04622,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9508.926983,0.0,0.0,0.0,0.0,25793.89166,25982.11706,26168.79963,26353.95184,26537.58633,26719.71548,0.0,0.0,0.0,0.0,0.0,0.0,70031.69578,51262.28692,13049.21843,1978.155301,0.0,2584.022666,59120.05406,62422.17309,13515.07122,1978.244094,0.0,2467.727151,73.0,53.0,24.0,3.0,1.0,21.0,4.0,9.0,7.0,3.0,0.0,4.0,04/08/23 14.17,0.0
SLSW759,53.0,H,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,204.4024135,204.7545226,205.0784379,205.393279,205.6643947,205.9444165,204.226378,204.5759983,204.9176744,205.2334786,205.5165214,205.8037823,0.0,0.0,0.0,0.0,0.0,0.0,204.226378,204.5759983,204.9176744,205.2334786,205.5165214,205.8037823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,04/08/23 14.17,0.0
YT78449,44.0,C,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.2640467,0.0,0.0,0.0,0.0,0.0,1031.051378,0.0,0.0,0.0,7.0,12.0,10.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
RNZ5184,42.0,N,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,10222.52945,7370.694979,5055.107106,9562.047124,4125.226703,10766.503,5989.679907,285.8027981,3689.174353,2893.939595,4296.250197,1184.099325,0.0,0.0,0.0,0.0,0.0,0.0,5989.679907,285.8027981,3689.174353,2893.939595,4296.250197,1184.099325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40750.14194,51750.32811,18204.50928,33011.38006,23940.05308,49421.72884,46454.01905,48346.95655,18825.56644,34793.58858,27052.20395,33928.93406,34.0,37.0,29.0,29.0,24.0,26.0,99.0,77.0,57.0,79.0,68.0,61.0,04/08/23 14.17,0.0
SKXS278,26.0,F,F,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
ID63154,51.0,Q,M,,K,Karyawan,,,1.0,1.0,1.0,0.0,0.0,1.0,,,,2331.521665,3971.159801,1141.405382,1133.528687,1587.729846,1424.074466,0.0,3628.304435,429.775386,578.7461396,2787.874092,423.9891936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.304435,429.775386,578.7461396,2787.874092,423.9891936,13554.8447,13887.80013,14218.90411,14548.16697,14548.16697,14548.16697,0.0,0.0,0.0,0.0,0.0,0.0,51447.17438,41390.93376,55567.33879,55779.36305,53698.48771,68680.55148,47520.65657,44589.46281,53979.77833,53570.2351,56062.37261,64618.82501,708.0,739.0,731.0,642.0,632.0,796.0,95.0,94.0,102.0,97.0,112.0,101.0,04/08/23 14.17,0.0
SCULB82,52.0,I,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
BDC7424,65.0,R,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,17022.39712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120224.767,84002.83071,0.0,0.0,0.0,0.0,174345.2801,174345.2801,0.0,0.0,0.0,0.0,51359.92042,220788.1536,0.0,0.0,0.0,0.0,51257.90284,221366.8122,0.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
EV57583,44.0,E,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5058.390818,5058.390818,5058.390818,5058.390818,5630.326069,6202.261249,0.0,0.0,0.0,0.0,0.0,0.0,5411.288878,2487.335771,7312.868181,13059.63491,6197.183282,4300.76399,5532.007733,2459.757312,7277.879992,13067.24199,6252.653754,4024.832332,101.0,72.0,149.0,192.0,82.0,83.0,12.0,8.0,17.0,17.0,4.0,4.0,04/08/23 14.17,0.0
RDA8743,59.0,M,F,,K,Pedagang,,,0.0,1.0,1.0,0.0,1.0,0.0,RITEL,,,37768.31523,37673.47174,38642.30192,40657.66295,42711.81745,44721.43736,37609.1146,37553.92843,37833.24037,39403.41606,41585.69341,43842.94994,0.0,0.0,0.0,0.0,0.0,0.0,37609.1146,37553.92843,37833.24037,39403.41606,41585.69341,43842.94994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.848144,1591.266451,791.8220613,1499.477151,375.0013358,0.0,0.0,21.09076209,0.0,0.0,0.0,6.0,8.0,9.0,14.0,11.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,04/08/23 14.17,1.0
AQSY819,1.0,Q,,,,,,Perd. Eceran Alat Rumah Tangga,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
CA19908,14.0,R,,,,,,Jasa Akomodasi Lainnya,0.0,1.0,0.0,1.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,395.6994882,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,61859.34083,0.0,0.0,0.0,0.0,295.5630624,4714.76385,0.0,0.0,0.0,0.0,757.8731018,4189.038667,0.0,5.0,1.0,6.0,9.0,14.0,0.0,1.0,0.0,0.0,2.0,3.0,04/08/23 14.17,0.0
NC38956,43.0,P,F,,K,Karyawan,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,1471.628978,4870.266861,13188.18581,8604.568913,9874.147021,8283.945683,1455.869966,2788.636136,10594.63473,12908.93563,3410.627911,19230.73372,0.0,0.0,0.0,0.0,0.0,0.0,1455.869966,2788.636136,10594.63473,12908.93563,3410.627911,19230.73372,51079.81327,51548.45782,52017.10236,52485.74691,45592.7758,46061.42035,0.0,0.0,0.0,0.0,0.0,0.0,17281.88365,15358.20951,16852.20191,21961.08879,25384.86495,16962.99135,15949.11748,7552.210911,14537.90101,31459.39651,9564.759139,27170.71393,83.0,88.0,97.0,106.0,94.0,84.0,32.0,3.0,11.0,34.0,7.0,20.0,04/08/23 14.17,0.0
IP75368,42.0,I,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,13.0,28.0,14.0,27.0,1.0,2.0,3.0,4.0,2.0,4.0,04/08/23 14.17,0.0
SZAY608,60.0,R,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
CB52311,29.0,X,M,,B,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,1.0
AAJ5388,41.0,F,M,,K,Konsultan,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,2.0,7.0,4.0,22.0,19.0,22.0,17.0,18.0,19.0,04/08/23 14.17,0.0
YJO9692,0.0,N,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
WBE3485,41.0,F,M,,K,Karyawan,,,0.0,1.0,1.0,1.0,0.0,1.0,RITEL,,,4521.100498,38422.74871,0.0,0.0,0.0,0.0,33804.65292,94680.03204,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33804.65292,94680.03204,0.0,0.0,0.0,0.0,174322.3166,209120.8964,0.0,0.0,0.0,0.0,209497.1361,209497.1361,0.0,0.0,0.0,0.0,98572.31535,47597.24194,0.0,0.0,0.0,0.0,37696.93623,143645.4337,0.0,0.0,0.0,0.0,13.0,27.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
NAH4439,55.0,K,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,1.0,0.0,,,,74813.14501,29426.57223,4897.029199,6217.000588,5856.391503,10791.00755,74860.09528,74783.49221,4479.836699,6215.05225,6256.816451,6257.094502,0.0,0.0,0.0,0.0,0.0,0.0,74860.09528,74783.49221,4479.836699,6215.05225,6256.816451,6257.094502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.1507312,0.0,0.0,12651.92562,0.0,68891.00352,0.0,0.0,87.57559055,0.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
HDQ1905,43.0,F,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
MRF6632,32.0,R,M,,B,Mahasiswa Diploma / S1 / S2,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,22073.41532,9799.075822,5619.231666,7810.006186,3336.96025,931.6989904,28607.3739,13906.89921,5853.925197,11444.96211,2726.195866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28396.46277,13695.98808,5650.044432,11234.05097,2515.28473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24981.64159,26925.49083,41735.4607,30267.0052,27694.02257,24107.15969,40073.81341,34978.46485,36144.42379,37974.84625,31656.37844,14518.45922,324.0,343.0,361.0,377.0,316.0,195.0,429.0,420.0,384.0,477.0,292.0,167.0,04/08/23 14.17,0.0
FA36932,34.0,H,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,5540.580826,0.0,0.0,0.0,0.0,94.72160433,13813.73383,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13813.73383,0.0,0.0,0.0,0.0,0.0,51313.78403,33737.85602,33737.85602,33737.85602,33737.85602,33737.85602,51313.78403,33737.85602,33737.85602,33737.85602,33737.85602,33737.85602,150072.7448,83758.37261,70424.62627,71032.59589,56787.87029,89022.40973,163894.3504,84607.48643,70973.93195,71007.72202,56546.3738,81236.83261,160.0,162.0,192.0,177.0,93.0,111.0,74.0,72.0,64.0,77.0,58.0,43.0,04/08/23 14.17,0.0
MSEM250,24.0,I,M,,B,Karyawan,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
SYZT054,55.0,H,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,2069.39681,2507.684992,3124.54037,4998.045348,5981.163066,6890.688041,2122.931594,1758.058985,2618.844769,3414.22223,5430.415917,6356.50696,0.0,0.0,0.0,0.0,0.0,0.0,2122.931594,1758.058985,2618.844769,3414.22223,5430.415917,6356.50696,0.0,2819.710489,3656.978417,4489.542323,5317.428642,6140.663737,0.0,0.0,0.0,0.0,0.0,0.0,3223.254359,0.0,0.0,859.0300197,0.0,0.0,3588.126969,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,7.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
AYE6943,32.0,G,M,,K,Pedagang,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,237.4086755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.4086755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53582.8128,44370.70796,47770.76561,45242.81213,58435.76081,54173.05381,53083.28663,44044.32614,48487.29366,44483.42351,56352.82649,53737.92506,981.0,902.0,823.0,736.0,830.0,935.0,387.0,319.0,353.0,304.0,341.0,383.0,04/08/23 14.17,0.0
RAT3225,40.0,N,F,,K,Usaha Mandiri,DARI SUAMI,,1.0,1.0,1.0,1.0,1.0,0.0,RITEL,,,332.9731559,313.888563,922.678731,348.7005948,420.565637,4904.476668,1130.764499,269.7564567,413.7726265,1118.963698,318.3407368,1494.5243,228.5970191,228.5970191,228.5970191,228.5970191,228.5970191,228.5970191,0.0,0.0,0.0,0.0,0.0,0.0,121905.2705,121905.2707,121905.2709,121905.271,121905.2712,121905.2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.5334646,300.1943757,0.0,983.4246344,21717.9645,505.5601097,117.5172947,0.0,451.3122188,0.0,10262.51526,14.0,22.0,36.0,13.0,24.0,52.0,22.0,23.0,7.0,3.0,4.0,4.0,04/08/23 14.17,0.0
RN21375,33.0,B,M,,K,Pedagang,,,0.0,1.0,1.0,0.0,1.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25892857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25892857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54821.89359,45599.78196,37325.15298,33555.69474,24420.2062,21646.42794,54632.46119,45301.06482,37810.84765,32757.03466,24249.0104,21625.42372,1114.0,994.0,1038.0,920.0,736.0,577.0,162.0,112.0,102.0,136.0,101.0,91.0,04/08/23 14.17,0.0
PFY5925,1.0,F,,,,,,Jasa Perorangan Melayani RT,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
IW97257,45.0,N,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3723988,0.0,0.0,491.1954443,0.0,438.608338,203.9606299,0.0,0.0,543.5476659,0.0,0.0,14.0,12.0,17.0,9.0,3.0,6.0,32.0,21.0,26.0,20.0,2.0,1.0,04/08/23 14.17,0.0
NML6317,54.0,I,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12556.91859,13123.89363,13686.46534,14247.09428,14804.57354,15358.9207,0.0,0.0,0.0,0.0,0.0,0.0,320.4277278,1365.944882,331.852081,1493.966114,153.0345894,1715.429134,35.66971316,1547.94446,353.5353628,1466.081271,378.7862064,1363.11333,19.0,22.0,15.0,21.0,10.0,16.0,17.0,11.0,2.0,3.0,2.0,2.0,04/08/23 14.17,0.0
EW38470,27.0,K,F,,K,Mahasiswa Diploma / S1 / S2,ORGTUA,,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
EBU0948,30.0,F,M,,K,Mahasiswa Diploma / S1 / S2,ORANGTUA,,1.0,1.0,1.0,0.0,1.0,0.0,RITEL,,,32574.91501,28426.87658,28068.20987,26986.23037,26964.38798,29765.43692,37948.90173,28767.39118,28635.82805,27575.36341,26678.19117,26981.91973,0.0,0.0,0.0,0.0,0.0,0.0,37948.90173,28767.39118,28635.82805,27575.36341,26678.19117,26981.91973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22152.80266,0.0,0.0,0.0,0.0,8301.043659,31334.3132,0.0,0.0,0.0,0.0,2056.390467,20.0,12.0,5.0,3.0,7.0,23.0,9.0,2.0,2.0,2.0,2.0,1.0,04/08/23 14.17,0.0
MMV0017,50.0,I,M,,K,Karyawan,,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL,,,26794.79837,28199.01207,29826.5593,29405.0605,29578.30484,29785.81724,26327.91022,27709.05821,29463.36523,29164.17555,29196.86811,29237.91156,0.0,0.0,0.0,0.0,0.0,0.0,26327.91022,27709.05821,29463.36523,29164.17555,29196.86811,29237.91156,93519.96183,94060.24149,94433.23538,94861.68174,95432.72982,95836.64736,370.0688976,370.0688976,370.0688976,370.0688976,370.0688976,370.0688976,1382.515256,1199.386108,0.0,163.3058915,0.0,0.0,1.367266592,0.0,115.7445866,130.6133296,0.0,112.164581,7.0,6.0,5.0,7.0,4.0,5.0,6.0,2.0,5.0,3.0,2.0,3.0,04/08/23 14.17,0.0
CJ29960,1.0,H,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.00449944,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.2007171,0.0,0.0,0.0,0.0,0.0,0.0,471.9142295,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,04/08/23 14.17,0.0
