kode pelanggan,umur,kota,gender,education,keluarga,Pekerjaan,Penanggung,Usaha,punya_produk1,punya_produk2,punya_produk3,punya_produk4,punya_produk5,punya_produk6,jualan,omset,penghasilan,average_sisauang_mingguan_1BT,average_sisauang_mingguan_2BT,average_sisauang_mingguan_3BT,average_sisauang_mingguan_4BT,average_sisauang_mingguan_5BT,average_sisauang_mingguan_6BT,sisauang_akhir_1BT,sisauang_akhir_2BT,sisauang_akhir_3BT,sisauang_akhir_4BT,sisauang_akhir_5BT,sisauang_akhir_6BT,sisauang_tertahan_1BT,sisauang_tertahan_2BT,sisauang_tertahan_3BT,sisauang_tertahan_4BT,sisauang_tertahan_5BT,sisauang_tertahan_6BT,sisauang_tersedia_1BT,sisauang_tersedia_2BT,sisauang_tersedia_3BT,sisauang_tersedia_4BT,sisauang_tersedia_5BT,sisauang_tersedia_6BT,sisa_hutang_1BT,sisa_hutang_2BT,sisa_hutang_3BT,sisa_hutang_4BT,sisa_hutang_5BT,sisa_hutang_6BT,jumlah_pembayaran_hutang_1BT,jumlah_pembayaran_hutang_2BT,jumlah_pembayaran_hutang_3BT,jumlah_pembayaran_hutang_4BT,jumlah_pembayaran_hutang_5BT,jumlah_pembayaran_hutang_6BT,jumlah_pengeluaran_1BT,jumlah_pengeluaran_2BT,jumlah_pengeluaran_3BT,jumlah_pengeluaran_4BT,jumlah_pengeluaran_5BT,jumlah_pengeluaran_6BT,jumlah_pemasukan_1BT,jumlah_pemasukan_2BT,jumlah_pemasukan_3BT,jumlah_pemasukan_4BT,jumlah_pemasukan_5BT,jumlah_pemasukan_6BT,frekuensi_pengeluaran_1BT,frekuensi_pengeluaran_2BT,frekuensi_pengeluaran_3BT,frekuensi_pengeluaran_4BT,frekuensi_pengeluaran_5BT,frekuensi_pengeluaran_6BT,frekuensi_pemasukan_1BT,frekuensi_pemasukan_2BT,frekuensi_pemasukan_3BT,frekuensi_pemasukan_4BT,frekuensi_pemasukan_5BT,frekuensi_pemasukan_6BT,tgl data
MCZC088,35.0,H,F,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.480287,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.480287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.223285,0.0,0.0,0.0,0.0,0.0,0.0,1204.812781,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,04/08/23 14.17
DPH9573,27.0,B,F,,J,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4444.619235,4561.794432,4678.969629,4796.144826,4913.320022,5030.495219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,04/08/23 14.17
SCIWD93,4.0,E,,,,,,Ind. Komponen Kendaraan Roda 4,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
DVH9147,30.0,M,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10805.14644,11071.60307,11338.05976,11601.88463,11864.40354,12125.61635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,26.0,4.0,1.0,27.0,0.0,3.0,7.0,0.0,0.0,4.0,04/08/23 14.17
O932486,29.0,G,M,,B,Penganggur/Belum Bekerja/Pencari Kerja,ORTU,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386328.9587,0.0,0.0,0.0,0.0,0.0,386399.2624,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SBSXU94,47.0,K,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,04/08/23 14.17
TAW6002,7.0,C,,,,,,Perhotelan,0.0,0.0,1.0,0.0,0.0,0.0,,,,779.2351174,547.1027693,0.0,0.0,0.0,0.0,780.2461052,778.7562289,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.2461052,778.7562289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86150169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
JB67793,33.0,N,F,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,04/08/23 14.17
FGJ2955,42.0,B,M,,K,Karyawan,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
NDDI506,46.0,C,F,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SDIXI93,1.0,Q,,,,,,Perd. Eceran Alat Rumah Tangga,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
ZC56947,48.0,D,M,,K,Usaha Mandiri,,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL,,,36264.59866,31095.07993,16905.69945,9680.782839,8909.349025,8366.086722,41753.48615,36667.08535,38112.90762,15234.07853,11651.67393,13101.7275,0.0,0.0,0.0,0.0,0.0,0.0,41753.48615,36667.08535,38112.90762,15234.07853,11651.67393,13101.7275,21827.95564,22773.15284,23713.03965,24647.64595,25577.00141,26501.13548,0.0,0.0,0.0,0.0,0.0,0.0,4196.191648,17834.18307,8770.564187,2066.36108,10595.84139,2160.40045,9282.592449,16388.3608,31649.39328,5648.765678,9145.787823,5629.472863,4.0,8.0,13.0,5.0,8.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,04/08/23 14.17
AAX2140,57.0,I,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,5047.56954,0.0,0.0,0.0,0.0,0.0,1346.258197,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.258197,0.0,0.0,0.0,0.0,0.0,19677.11361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17871.05977,0.0,0.0,0.0,0.0,0.0,20591.83169,0.0,0.0,0.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
THK5253,10.0,E,,,,,,Jasa Kegiatan Lainnya,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,5096.689637,4578.621817,2864.986864,2926.559395,1269.344588,1350.464478,5253.276659,4146.277362,2775.512317,1904.007747,1087.635067,1292.31167,0.0,0.0,0.0,0.0,0.0,0.0,5253.276659,4146.277362,2775.512317,1904.007747,1087.635067,1292.31167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.301322,4764.568827,6312.819249,7140.088583,8455.795205,8197.392857,6181.716254,6120.745852,7184.323819,7956.461263,8251.118602,8524.108479,59.0,44.0,47.0,40.0,61.0,52.0,4.0,2.0,4.0,4.0,5.0,2.0,04/08/23 14.17
ITL0923,4.0,H,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
ACIL056,31.0,F,M,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,0.0,0.0,,,,402.4936945,147.2435039,0.0,279.6152889,747.3400492,0.0,1268.013856,0.0,0.0,0,1856.845543,1686.543166,0.0,0.0,0.0,0.0,0.0,0.0,1268.013856,0.0,0.0,0.0,1856.845543,1686.543166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11502.97947,9390.997399,14681.08891,14469.72968,13081.14693,10505.40094,13255.16683,9380.742267,14263.14595,12556.90872,13251.44931,10562.1527,35.0,26.0,38.0,43.0,41.0,32.0,24.0,16.0,25.0,21.0,18.0,19.0,04/08/23 14.17
BX05913,41.0,H,M,,K,,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SJAM722,51.0,L,M,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,8.52238892,0.0,0.0,421.4781109,0.0,794.3620965,0.0,0.0,12.74095894,460.9032199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74095894,460.9032199,0.0,0.0,22398.04619,22398.04619,22398.04619,22398.04619,22398.04619,22398.04619,0.0,0.0,0.0,0.0,0.0,0.0,12865.96748,3141.202826,14514.08612,7258.151926,15498.09857,30644.96443,12145.7107,2825.628023,14065.92386,8782.583451,14177.63695,31932.99909,68.0,88.0,117.0,97.0,110.0,93.0,22.0,27.0,59.0,43.0,58.0,101.0,04/08/23 14.17
SQOO512,43.0,E,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,CHAIN,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.81243,3870.370149,7022.686094,4303.429696,4362.017927,3701.053571,1813.855737,3940.274677,6987.77538,4342.725394,4561.10194,3684.517295,324.0,504.0,591.0,448.0,684.0,536.0,50.0,86.0,79.0,63.0,83.0,65.0,04/08/23 14.17
NDT8701,43.0,B,F,,K,Pengajar/Guru/Dosen  Swasta,,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49056524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49056524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27256.03417,19002.16728,19752.4529,19468.01301,19275.68321,13064.63885,27147.83746,18689.06412,19821.69699,19383.00668,20535.73179,13585.66725,1081.0,994.0,938.0,892.0,759.0,773.0,437.0,457.0,415.0,616.0,558.0,353.0,04/08/23 14.17
F704685,42.0,Q,F,,K,Usaha Mandiri,,,1.0,1.0,1.0,1.0,1.0,0.0,,,,865.3017871,361.2843406,406.5619383,451.5852967,622.8877404,950.703627,357.242372,479.4869024,307.6553361,400.4955779,259.8526504,255.7551814,0.0,0.0,0.0,0.0,0.0,0.0,357.242372,479.4869024,307.6553361,400.4955779,259.8526504,255.7551814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.323622,277.7597582,226.0267576,1357.350394,547.6213864,1762.992337,2513.079092,449.5913245,133.1865157,1472.648833,551.7188555,411.8278965,62.0,49.0,52.0,62.0,48.0,46.0,5.0,12.0,12.0,14.0,9.0,5.0,04/08/23 14.17
IRL4463,0.0,M,,,,,,Perdagangan Eceran Sembako,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37408.71787,106372.0612,37565.70339,0.0,0.0,0.0,37401.2545,106381.6729,37527.08844,0.0,0.0,0.0,68.0,127.0,84.0,0.0,0.0,0.0,45.0,77.0,37.0,0.0,0.0,0.0,04/08/23 14.17
MOXK618,41.0,Q,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL,,,669.5720894,1884.252819,4687.208195,12720.75215,17217.52301,12034.9377,705.6403543,735.5043166,3286.433661,8041.685841,13886.5891,20889.11568,0.0,0.0,0.0,0.0,0.0,0.0,705.6403543,735.5043166,3286.433661,8041.685841,13886.5891,20889.11568,30592.24367,31234.23102,31869.72047,32498.77784,33121.46822,33737.85602,0.0,0.0,0.0,0.0,0.0,0.0,6412.916057,1176.482283,3421.554204,8685.463864,5654.881116,13830.86474,6383.052095,0.0,0.0,2840.560602,0.0,35396.12936,23.0,14.0,12.0,13.0,17.0,15.0,8.0,0.0,1.0,2.0,0.0,6.0,04/08/23 14.17
IQF5518,30.0,F,M,,B,,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
SLBZ195,39.0,P,F,,B,Karyawan,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
IPB8436,7.0,Q,,,,,,Perd. Bahan Konstruksi Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
NDGM740,0.0,L,,,,,,Jasa Kegiatan Lainnya,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
FJ29481,26.0,F,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL,,,246.3793645,2205.414044,213.5654,3363.651843,3858.73656,0.0,0.0,2294.316859,1570.151336,0,1.295289651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.316859,1570.151336,0.0,1.295289651,0.0,217346.3973,219467.8323,221574.6388,223758.9102,225931.4827,0.0,1374.554556,1374.554556,1374.554556,1435.24072,2160.24775,0.0,8526.148974,3002.133479,6121.138962,11847.94045,222402.3634,0.0,5277.323889,3726.299002,7769.978065,10792.732,219283.0094,0.0,16.0,12.0,17.0,16.0,17.0,0.0,10.0,13.0,17.0,20.0,17.0,0.0,04/08/23 14.17
PDM0868,5.0,X,,,,,,Perd. Impor Makanan & Minuman,0.0,0.0,1.0,1.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,612.0964286,625.9685967,0.0,0.0,0.0,0.0,0,646.0601097,618.4119094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0601097,618.4119094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.464848,0.0,0.0,0.0,0.0,0.0,383.7236361,0.0,427.3184055,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,04/08/23 14.17
DIV3070,48.0,B,F,,K,,,,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP,,,17475.93255,20488.80196,14703.10666,14810.1025,14641.9019,15230.99598,24514.95423,20453.99367,14645.21879,8051.221668,20301.07161,19823.08656,0.0,0.0,5827.28234,5827.28234,5827.28234,0.0,24304.0431,20243.08254,7403.936445,809.9393279,13059.78927,19612.17542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100531.1372,81402.18237,46336.21886,65553.7435,106260.3105,75399.51256,104611.9221,87210.95726,52930.21597,55332.97019,114573.8323,73710.62866,610.0,461.0,332.0,327.0,466.0,453.0,389.0,317.0,232.0,228.0,374.0,259.0,04/08/23 14.17
RDZ0787,38.0,E,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,1.0,,,,1725.093879,0.0,28.16694741,0.0,0.0,0.0,3202.389377,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.668623,0.0,0.0,0.0,0.0,0.0,79338.7519,79740.18778,80138.30596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21511.77299,0.0,0.0,0.0,3438.871344,0.0,22919.73172,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,04/08/23 14.17
PC35036,49.0,L,F,,K,Usaha Mandiri,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,0.0,129.8654485,88.97515397,0.0,0.0,0.0,0.0,39.11288526,226.1918223,47.47040776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.11288526,226.1918223,47.47040776,0.0,0.0,2322.093152,2523.97462,2730.008436,2730.008436,2734.160714,2738.312992,0.0,0.0,0.0,0.0,0.0,0.0,4137.123088,919.4267295,674.4109674,1751.814834,1131.398369,2164.982747,3338.472441,732.3477925,853.1323819,1788.949311,1419.285152,2412.019263,244.0,129.0,143.0,178.0,182.0,167.0,44.0,37.0,37.0,43.0,39.0,42.0,04/08/23 14.17
HD32676,47.0,R,M,,K,Dokter,,,1.0,1.0,1.0,1.0,0.0,1.0,RITEL,,,0.0,0.0,0.0,283.2617105,0.0,0.0,0.0,0.0,0.0,1488.785315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.785315,0.0,0.0,19677.11361,19677.11361,19677.11361,19677.11361,16161.92801,16161.92801,19677.11361,19677.11361,19677.11361,19677.11361,16161.92801,16161.92801,0.0,452.0544854,1567.791831,0.0,0.0,0.0,0.0,308.5690382,0.0,2256.071921,0.0,0.0,17.0,27.0,26.0,22.0,11.0,15.0,0.0,3.0,3.0,2.0,0.0,0.0,04/08/23 14.17
DEA2591,33.0,F,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,04/08/23 14.17
L174314,41.0,P,M,,B,Usaha Mandiri,,,0.0,0.0,1.0,1.0,1.0,1.0,,,,37803.01771,47608.38213,19275.60958,14752.26931,21741.91778,13857.87687,0.0,34478.90472,40819.0369,9425.074719,149325.4439,114040.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34478.90472,40819.0369,9425.074719,149325.4439,114040.151,0.0,68815.86818,100150.0889,46600.58985,209497.1361,209497.1361,0.0,209497.1361,209497.1361,209497.1361,209497.1361,209497.1361,141167.513,36578.92738,185618.0562,210001.4119,145474.859,114393.637,105396.429,30238.79521,217012.0184,70101.04274,180760.1519,139233.0518,7.0,7.0,17.0,10.0,10.0,10.0,9.0,6.0,23.0,13.0,11.0,9.0,04/08/23 14.17
IW48374,37.0,M,M,,B,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.740439,0.0,0.0,0.0,0.0,0.0,916.7424072,0.0,0.0,2.0,8.0,26.0,52.0,2.0,0.0,0.0,0.0,2.0,4.0,04/08/23 14.17
BL74653,59.0,E,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,409.1843933,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.1843933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.5718504,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
AOKY706,45.0,K,M,,K,Usaha Mandiri,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL,,,357.4451069,0.0,0.0,0.0,0.0,0.0,3.125674916,391.0757171,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125674916,387.8417463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.8215973,0.0,0.0,0.0,0.0,0.0,362.8715551,1210.523341,0.0,0.0,0.0,0.0,416.0,214.0,4.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,04/08/23 14.17
MFX4071,40.0,X,F,,K,ASN,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/08/23 14.17
